origin,niche,stable_id,business_name,published_business_phone,candidate_website_url,lead_class,city,county,state,website_state
engine-v2,window-tint,google_maps:data_id:0x80dc8151ffb99de5:0x4491d082d097f2b1,Tint Monsters Murrieta,+1-951-906-2325,https://murrietatint.com/,B,Murrieta,Riverside,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80dc81e15d95eb79:0x447821b477ee8f9d,VIP Tint and Glass,+1-951-600-8438,http://www.viptint.com/,B,Murrieta,Riverside,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80dafdb89de6c4f3:0x6cc21cc3ae5a5173,Super Detail Auto Care,+1-760-543-9792,,A,Palm Desert,Riverside,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x550d45aa9c34d4d:0x6bc89ce5cafe0995,Division One Custom Auto | D1 Customs | Tint & Wrap,+1-951-526-4007,https://d1customs.netlify.app/,A,Temecula,Riverside,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x80db7f95e139caf5:0x2f5aae564e887b10,Mr Tint,+1-951-695-5536,https://mrtinttemecula.com/,B,Temecula,Riverside,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80db7fcb714362ef:0x1ff3ba3508a4a854,Temecula Auto Glass & Window Tinting,+1-951-694-5735,http://www.temeculaautoglass.com/,B,Temecula,Riverside,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809ada30da99d61f:0x8b864aa4928b896,916AutoWorks,+1-916-410-7325,http://www.autoworks916.com/,B,Carmichael,Sacramento,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809ae0a7f530e447:0x395bad87e9894f90,SMP Tint & Detail,+1-916-708-0614,http://www.smptintdetail.com/,A,Carmichael,Sacramento,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x809add69474fd93f:0x3299780dfafe7aaf,Sun Stoppers Carmichael,+1-916-218-0495,https://sunstoppers.com/locations/california/carmichael-window-tinting/,A,Carmichael,Sacramento,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x809ac7da1c8cf773:0x1f55736756952bdd,24 Hour Window Tinting,+1-916-912-5729,,A,Elk Grove,Sacramento,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x809ad1e9f283bd2f:0x7277fcf8369e2d8a,Eddy's Tintz,+1-916-410-3116,,A,Elk Grove,Sacramento,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x809ac0aab7768441:0x32279a8b185cb97d,GENESIS,+1-916-685-0062,https://genesistinting.com/,B,Elk Grove,Sacramento,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809ac74f50aa6773:0x82dae3c1fed45be0,Tint Pros of Elk Grove,+1-916-686-7877,http://www.elkgrovetint.com/,B,Elk Grove,Sacramento,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809ae7bfae50ca59:0xc81ee3fafd43fff8,Lion's Autoshade,+1-916-999-9916,,A,Folsom,Sacramento,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x809ae136d5bb84db:0xddfd262f9e17a2e4,Marvelous Tint Solutions,+1-916-606-7771,http://marveloustintsolutions.com/,B,Folsom,Sacramento,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809abd837db94d05:0x4103d43698cd8f14,Quality Kustoms,+1-209-366-9557,,A,Folsom,Sacramento,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x809ae73606dfef2d:0x46eb997bf25fc2e2,Sterling Window Tinting,+1-916-777-0277,https://sterlingwindowtinting.com/,B,Folsom,El Dorado,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809ae10dc27662bf:0x50b080f19f211f6b,Sunblock Window Tint LLC,+1-916-529-5624,https://sunblockautotint.com/,B,Folsom,Sacramento,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809aa2c5695ba32b:0xbd1ab5202b1c1e8,Sanchez Window Tint,+1-209-922-7874,,A,Galt,Sacramento,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x809ae9003fc94b31:0x6c960238f3f48e52,Alex Window Tinting,+1-916-584-4210,,A,Rancho Cordova,Sacramento,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x809add6171b2c745:0x33e9197191ddab5e,Ap Window Tinting,+1-916-461-9590,http://www.apwindowtinting.com/,B,Rancho Cordova,Sacramento,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809ae78a98c0baaf:0x73b07bff533805d6,Sunco Protective Films,+1-916-794-2205,https://suncoprotectivefilms.com/,B,Rancho Cordova,Sacramento,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809ad70e0f623ee5:0x7c1beded6b02d38c,NorthSide window Tinting & Car Wraps,+1-916-307-0695,http://www.instagram.com/northside_tintandwraps,A,Sacramento,Sacramento,CA,third_party_only
engine-v2,window-tint,google_maps:data_id:0x809ad98b649cc6df:0xc1abd1c5414d1dcd,Rocky Mountain Auto Works / Rocky Mountain Window Tint,+1-916-922-3960,https://www.rockymountainautoworks.com/,B,Sacramento,Sacramento,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x8091f7db4b6920d7:0x220a681a5405113c,Legacy Automotive Window Tinting,+1-831-750-2222,http://www.legacyautomotivecare.co/,B,Hollister,San Benito,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80c34c95b1bdc3cb:0x628d34c3ec7539d5,Fontana Window Tint and Upholstery,+1-909-355-7151,,A,Fontana,San Bernardino,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80c335a2347712ad:0x62e482817ee73848,Daylight Window Tint,+1-909-231-0750,http://www.daylightwindowtintca.com/,B,Ontario,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80c33371a1a8a335:0x4aa0464c1d636719,Deft Details,+1-909-678-1382,http://deftproducts.store/,A,Ontario,San Bernardino,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x80c334905a0a439f:0xb5cf1a7231c71c9,Rodz Tint Touch Window Tinting,+1-909-930-5152,http://rodztinttouch.com/,B,Ontario,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80c333f302188c4d:0xbfb99fb45849913d,Skylight Tinting,+1-909-906-8833,https://www.skylight-tinting.com/,B,Ontario,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80c334493ef8fc7b:0x358bbe0ee5d95e14,Superior Wheels & Motorsports,+1-909-547-3097,http://www.superiorautostyling.com/,B,Ontario,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80c335cf283bf817:0x897eb7d2020fd494,WINDOW TINTING (mobile service),+1-909-243-6307,http://www.windowtintingca.com/,A,Ontario,San Bernardino,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x80c335f27855f6f5:0xe3c5eb5e17d8345e,Next Level Tint,+1-909-828-3323,https://www.instagram.com/next_level_tint?igsh=MzRlODBiNWFlZA==,A,Rancho Cucamonga,San Bernardino,CA,third_party_only
engine-v2,window-tint,google_maps:data_id:0x80dcaa5a2e87a419:0x732b17ab41dc82b6,Redland's Tinting,+1-909-307-8394,,A,Redlands,San Bernardino,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80c34d701d1013b1:0x74b09def19a2977e,BJ & J Window Tinting,+1-909-725-2338,,A,Rialto,San Bernardino,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80c34d210d7f67bf:0x3fa54de80970323f,Kingz Tint Works,+1-909-561-7020,,A,Rialto,San Bernardino,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80c34d4778b5997d:0x385ab1f647180ac0,So Cal Auto Glass & Window Tint,+1-909-738-2178,,A,Rialto,San Bernardino,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80c34d134c454ad3:0x9517d7dce9b46bea,Window Tints Rialto BEST WINDOW TINTING SERVICE INLAND EMPIRE,+1-909-485-8778,,A,Rialto,San Bernardino,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80c3550045b416c1:0xbca47dcbf6e5e254,All In One Mobile Window Tint,+1-909-647-3867,https://www.facebook.com/profile.php?id=61567557628787&mibextid=ZbWKwL,A,San Bernardino,San Bernardino,CA,third_party_only
engine-v2,window-tint,google_maps:data_id:0x80c353027b41fdf9:0x98880d687e661393,Dark Space Window Tint and Detailing,+1-909-300-8605,https://www.darkspacetint.com/,A,San Bernardino,San Bernardino,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x80c353e1730060cd:0x442bebeba01cd09a,SoCal Magic Touch,+1-714-461-8097,,A,San Bernardino,San Bernardino,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80c353ffb9425213:0xf6e4bcfc68d5f1f4,Tint Division Window Films,+1-909-919-8331,http://www.tintdivision.com/,B,San Bernardino,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80dcad62bd9e7ef7:0xaad226e33aec61b1,Tint USA,+1-909-889-7545,https://www.facebook.com/TINTUSA909/,A,San Bernardino,San Bernardino,CA,third_party_only
engine-v2,window-tint,google_maps:data_id:0x80c3536b8ec9e737:0x99e5d80a7bb8730f,Unique Concepts Motorsports,+1-909-381-1514,https://unique-concepts.weebly.com/,B,San Bernardino,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80c3531ec60c5ba5:0xfefc32049ae35b81,Yaquis Window Tinting,+1-909-684-9702,https://l.instagram.com/?u=http%3A%2F%2Fyaquiswindowtinting.com%2F&e=AT2EvshnwhfiJjlyFuzDfYqSg1cHMzzspo50bx5twM01E7dbNwT5ovDLVNk5kT0cr1SscQ92gDVq1aDRKFowUIq8fU4R89GMM0ZqcxzXPZJRs6K9,A,San Bernardino,San Bernardino,CA,third_party_only
engine-v2,window-tint,google_maps:data_id:0x80c3310c6814d5b1:0x5f39c73f7137ab9,AcutintPro,+1-909-226-6262,http://www.acutintpro.com/,B,Upland,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80c365d1be58fb41:0xf294994cc261e25e,ARTEX WINDOW TINT PPF,+1-760-686-3358,http://artexwindowtint.com/,B,Victorville,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x83b65a561b16c80b:0x6ea0aabc963cada4,Chris Tint & PPF - Home Garage - Mobile,+1-760-269-8256,https://christintandppf.com/,A,Victorville,San Bernardino,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x80c365da3cfa8c1b:0x9abc08753789487a,Deluxe Window Tinting Inc.,+1-760-243-6218,https://deluxewindowtinting.com/,B,Victorville,San Bernardino,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80c365dbd697dca3:0x42c95123cd769553,L & R Tint,+1-760-628-8639,,A,Victorville,San Bernardino,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80c365598ce2f4d5:0xd763c1a14a62e5a2,Mobile window tinting Victorville ca.,+1-760-695-8468,,A,Victorville,San Bernardino,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80c365f02c157047:0xfbfa2344546fc521,gCxpress,+1-760-686-4130,http://greatcartint.com/,A,Victorville,San Bernardino,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x80dc73efc5b7bd97:0x4f26853f9bf9065d,Best Auto Tinting,+1-619-768-9811,https://bestautotinting.com/,B,Carlsbad,San Diego,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80d945862b3190fd:0xf68c2ebec80d26d4,Eastlake Window Tinting,+1-619-777-5389,https://windowtintingchulavista.com/,A,Chula Vista,San Diego,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x80d94fba4734d467:0xe959ff9484e0ae04,Lasting Automotive Protection Company,+1-619-483-8108,https://app.tintwiz.com/web/cs/5fo3g14lmnpqsktu3ef90toayzu7ck9j,B,Chula Vista,San Diego,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80d94fc430e10b45:0x2b2a27bc1dcc8cdc,STEREO AND TINT DOCTOR,+1-619-888-4737,https://stereoandtintdoctor.com/,B,Chula Vista,San Diego,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80d9580d65bfffff:0xc2d40eae9a1ebdf3,Automotive Image,+1-619-343-8539,,A,El Cajon,San Diego,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x206547f68475c497:0xfd72f32510cc505c,Luxe Mobile Auto Glass & Tinting,+1-619-244-1110,https://www.luxeglasstint.com/,A,El Cajon,San Diego,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x80d959a7aa75d803:0x762d1208bda9dbaf,S & S Window Tinting,+1-619-672-2509,,A,El Cajon,San Diego,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80dbf589073084b7:0x1a078e28bbc537cc,Escondido Auto Tint Shop,+1-760-704-2036,http://escondidoautotintshop.mx/,B,Escondido,San Diego,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80dbf32992341fb1:0x6317d2fc2a02a0fb,Orbit365 Mobile Tinting,+1-760-450-5985,http://www.orbit365mobiletinting.com/,B,Escondido,San Diego,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80dbf56873ddbc89:0x1f39e706b95abaf,Stark auto tint,+1-619-878-0607,https://starktinting.com/,B,Escondido,San Diego,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80dbf3373e3dbc63:0xd0d773de26ecb9b9,Tint & Sound Solutions,+1-760-390-7138,,A,Escondido,San Diego,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80dbf59690fdbfbb:0x8ab372470fb45616,"Ultrashield Window Tint - Office Window Tinting Company, Mobile Car Tinting Escondido CA",+1-760-807-9705,,A,Escondido,San Diego,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80dbffdb2e6eb3b1:0x5a8685ad721a23c9,California Auto Salon,+1-858-868-5040,https://www.californiaautosalon.com/,B,San Diego,San Diego,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80dc7527f3a9e58b:0x4e1d924d2a547a75,Angel Auto Detail And Tint,+1-760-805-3206,,A,San Marcos,San Diego,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80eccf0510160f37:0xc449cec4c3279396,Norkati Designs,+1-866-631-8484,https://www.instagram.com/norkatidesigns,A,Paso Robles,San Luis Obispo,CA,third_party_only
engine-v2,window-tint,google_maps:data_id:0x808fa2519198910b:0xe0fae3201a37ddec,Premier Window Tinting - The Preferred Image,+1-650-281-6218,https://366tint.com/,A,Redwood City,San Mateo,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x808fa3a0e61690b1:0xe1b554dc4a046fc8,Tadoe Tints,+1-650-465-2503,,A,Redwood City,San Mateo,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x808f796d3ba0646b:0x7dafdba1e9cbbbb6,360 Tints & Body,+1-650-333-9660,https://360tints.com/,B,San Bruno,San Mateo,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x808f9e63e37c6ea9:0xf624e079abed2efa,Best Image,+1-650-287-2600,,A,San Mateo,San Mateo,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80ec1ecea11213bb:0x47facf960065cf57,California Tint,+1-805-757-8687,https://instagram.com/cali_tint?igshid=MmIzYWVlNDQ5Yg==,A,Lompoc,Santa Barbara,CA,third_party_only
engine-v2,window-tint,google_maps:data_id:0xa5a682f71e342453:0xdf9b3ebd96aacf9f,Santa Barbara Mobile Tint LLC,+1-267-751-9215,,A,Santa Barbara,Santa Barbara,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x2245a57ab9829d43:0x11c0980731b98e8,805 Mobile Tinting,+1-805-998-1769,,A,Santa Maria,Santa Barbara,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80ec6d74f4ccfb3f:0x19a1ed2322446736,Rica’s Premium Car Protection Studio,+1-805-621-2970,,A,Santa Maria,San Luis Obispo,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80ec6b414031269d:0x100111858acaeded,Show Off Tint,+1-805-863-7644,,A,Santa Maria,Santa Barbara,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80ec6bc1fe7d3897:0x68df6c616ad18fc5,Supreme Tints,+1-805-858-0691,,A,Santa Maria,Santa Barbara,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80ec6bc9575194a1:0x6e713400383d7342,The Tint Shop Santa Maria Ca,+1-805-714-6294,https://m.facebook.com/The-tint-shop-santa-maria-ca-93458-138585626603292/?tsid=0.8778906111333955&source=result,A,Santa Maria,Santa Barbara,CA,third_party_only
engine-v2,window-tint,google_maps:data_id:0x80ec6b0007d62069:0x345581f319d0af7b,TheTintKingsLLC,+1-805-714-7061,,A,Santa Maria,Santa Barbara,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x8091e33aa4fe446f:0xe4eac491681afcc0,Central Coast Window Tinting,+1-408-622-0444,https://centralcoastaudiotint.com/,B,Gilroy,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x808e216e5e43f65b:0x7ca49bf310547aa,Alfa & Omega PPF,+1-408-355-0748,,A,Morgan Hill,Santa Clara,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x808e21a5e606d6e3:0xdc0704f235e3978d,BSB TINT & WRAP / PPF,+1-408-208-0268,https://www.thebsbgarage.com/,B,Morgan Hill,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x8091dfeb451327af:0xd73e9e53a9241a42,Tint Works,+1-408-778-7322,,A,Morgan Hill,Santa Clara,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x808fcb348e9ceb99:0x8208c2ac5109e27f,EZ Tint,+1-408-621-7083,,A,Mountain View,Santa Clara,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x808fbb1aa73c148b:0x47f6cbe581dc5a74,TintedByJessie,+1-650-353-6150,,A,Palo Alto,Santa Clara,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x808e337ba9a368c7:0x97856c9f42b96ee8,Custom AutoSport,+1-408-708-3141,,A,San Jose,Santa Clara,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x808fc97d9710a501:0xb040577100ded2a5,02Creation,+1-408-634-3202,https://www.02creation.com/,B,Santa Clara,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x808fc9dbdecfeced:0x822898b7762c07a5,1# Strong shield tint & PPF,+1-408-401-6206,https://strongshieldus.com/,B,Santa Clara,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x808e3386f9046d1f:0x59d3f061668d8f80,AAAA'S Window Tint,+1-408-332-2760,http://4aswindowtint.com/,B,Santa Clara,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x808fcb8913098c5d:0x9335f6aa3585c962,Elite Auto Films Santa Clara,+1-408-709-5858,http://eliteautofilms.com/,B,Santa Clara,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x808fca25ef4e432d:0xef96dca29a20e01a,Extreme Tint & Polish,+1-408-727-9540,http://www.extremetint.com/,B,Santa Clara,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x808fc9ac7013889f:0xa6326ac69698f9ba,Canlas Window Tint and PPF,+1-408-439-3219,http://canlaswindowtint.com/,B,Sunnyvale,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x808e1b1cce5e7231:0x742fe6f554791c52,Platinum window tinting,+1-831-724-8468,,A,Watsonville,Santa Cruz,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x54d2ed4d6ecdc543:0xfbbedd957556e426,Redding Window Tint,+1-530-240-6179,http://reddingwindowtint.net/,B,Redding,Shasta,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x54d2ecba13dcd6db:0xcc42a4eefade53a1,Tint-City,+1-530-722-1092,,A,Redding,Shasta,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x8085734ebbf98af3:0x9130473873356781,California Auto Tinting,+1-707-649-8468,,A,Benicia,Solano,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80852579c2d99297:0x2828d2abf2896055,Ace Autolounge,+1-707-316-1414,,A,Dixon,Solano,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x8085259dbbdce91d:0x57b6cf2ecf5e9526,Segovia's Detailing & Window Tinting,+1-530-979-6654,,A,Dixon,Solano,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80851729a127117f:0xfd720a95afa90bb2,Foreign Hustle Tints,+1-415-424-1020,https://foreignhustletints.onuniverse.com/,B,Fairfield,Solano,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80853d7cd0d19e77:0xa305d4b6ae0a6944,Immacutint,+1-707-628-1707,,A,Vacaville,Solano,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80853d4b79a86b41:0x86f1a9c3d07f1e35,Protective Window Films,+1-707-428-7193,,A,Vacaville,Solano,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x80853da97fd1c957:0xe79b973a84893e03,Ultra Protective Films,+1-707-339-5769,http://www.ultraprotectivefilms.com/,B,Vacaville,Solano,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80853dd18a51abd3:0x39eef13569975daf,West Coast Window Tint,+1-707-471-6060,https://www.westcoastwindowtintllc.com/,B,Vacaville,Solano,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x8085730bd515fa5d:0x1d44cb87a4199cea,Blackout Tint,+1-628-244-6732,https://blackouttint.site/home--blackout-tint,A,Vallejo,Solano,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x80850d2b3bef3b41:0x43eb4ed5d093ea76,"Irv Tint - Window Tint, Vinyl Wraps, PPF and more",+1-707-254-5062,https://form.jotform.com/260195807675063,B,Vallejo,Napa,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80857345418294c9:0xd565de1cdff10c18,Vallejo Tint Shop,+1-707-644-8468,http://www.vallejotintshop.com/,B,Vallejo,Solano,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x8085b41b95f5d7a1:0xa912e648b4525d62,Blackout Window Tinting,+1-707-789-0440,http://www.blackoutwindowtintpetaluma.com/,B,Petaluma,Sonoma,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x808437a307c70e2f:0xa4e2016097f2583a,North Coast Tintz,+1-707-971-5249,,A,Petaluma,Sonoma,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x808437d5b042370b:0x458791a8e90deb54,A Shade Darker Window Tinting & Paint Protection,+1-707-546-2827,https://ashadedarker.com/,B,Santa Rosa,Sonoma,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x8084374c0e161e85:0xc5a7da9e6199b089,Appas Tints - mobile window tinting,+1-510-775-3076,https://appastint.com/window-tinting-area,A,Santa Rosa,Sonoma,CA,broken_or_unreachable
engine-v2,window-tint,google_maps:data_id:0x808449dc5f2b730f:0xab4b19250f37675a,Get It Darker Window Tinting,+1-707-586-8468,http://www.getitdarker.com/,B,Santa Rosa,Sonoma,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x808449463e838353:0x2cf8cbef8ea6f276,Lara's Window Tinting,+1-707-239-1321,,A,Santa Rosa,Sonoma,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x808437ff48f6ef63:0x25aae0c335894e8c,Santa Rosa Window Tint,+1-707-879-8468,http://www.santarosawindowtint.com/,B,Santa Rosa,Sonoma,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x8084481b7b00f9e9:0xbb2eadfdd9e60dff,Sun Tint Auto,+1-707-545-8468,http://www.suntintauto.com/,B,Santa Rosa,Sonoma,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80844826b2e2bbd3:0x46bb0b3797573753,Tint By Day,+1-707-526-5001,http://www.tintbyday.net/,B,Santa Rosa,Sonoma,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x80910199291bd46b:0x49e1224c4f619820,Central Auto Styling,+1-209-250-6267,,A,Ceres,Stanislaus,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x809053f1457a5301:0x2858bef7a2214e5b,"MODESTO WINDOW TINT by YOUR TINT GIRL•Car, Residential, Business, Office, Paint Protection Film,Ceramic",+1-209-342-2135,https://www.modestotinting.com/,B,Ceres,Stanislaus,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809050c7b0aded33:0xc7a32d77998d1b25,ECLIPSE WINDOW TINT & PPF MODESTO,+1-209-571-3858,http://eclipsetintingca.com/,B,Modesto,Stanislaus,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x8090511aa2b425a9:0xfd38b1431904f1da,House of Tint,+1-209-604-9251,https://www.instagram.com/_houseoftint/,A,Modesto,Stanislaus,CA,third_party_only
engine-v2,window-tint,google_maps:data_id:0x8090516df58bdd51:0x5743cc76b08c4886,Modesto Window Tint,+1-209-549-2135,https://modestowindowtint.net/,B,Modesto,Stanislaus,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809051dc4214471b:0x4000343a13e80cf4,Tint Pros Modesto,+1-209-501-6000,,A,Modesto,Stanislaus,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x8090f836e3e38cd7:0xb5ffb84667e348f0,Oakdale Window Tint,+1-209-390-3578,http://oakdalewindowtint.com/,B,Oakdale,Stanislaus,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x8091b3eaac646d81:0x352fc2271e2f0d4d,Cal Restyling,+1-209-243-5768,,A,Patterson,Stanislaus,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x8091b1db7c4c022b:0x333aa05a0729689c,Dracula Tints,+1-209-277-0954,https://instagram.com/draculatints?igshid=YmMyMTA2M2Y=,A,Patterson,Stanislaus,CA,third_party_only
engine-v2,window-tint,google_maps:data_id:0x8091b3e872ac2771:0x7efe496ab4428c3d,Mystery Kustoms | Window Tinting | Commercial | Residential | Auto,+1-209-252-1882,https://mysterykustoms.com/,B,Patterson,Stanislaus,CA,functional_with_objective_deficiency
engine-v2,window-tint,google_maps:data_id:0x809107543b98e3c7:0xe0357d2d84604c45,Mega Auto Tint,+1-209-202-6597,,A,Turlock,Stanislaus,CA,no_website_link_listed
engine-v2,window-tint,google_maps:data_id:0x809107097e4da881:0x5749c7a73ec71a50,Mid-Valley Window Tinting,+1-209-668-1015,,A,Turlock,Stanislaus,CA,no_website_link_listed
